Date,Open,High,Low,Close,Adj Close,Volume
2014-01-15,2.881660,2.923080,2.855030,2.899410,2.848655,27793953
2014-01-16,2.899410,2.955620,2.884620,2.923080,2.871910,21905922
2014-01-17,2.905330,2.940830,2.884620,2.928990,2.877717,18146135
2014-01-20,2.931950,2.943790,2.837280,2.843200,2.793428,17420101
2014-01-21,2.857990,2.890530,2.840240,2.863910,2.813776,16769833
2014-01-22,2.869820,2.946750,2.869820,2.931950,2.880625,29086914
2014-01-23,2.937870,2.994080,2.931950,2.955620,2.903881,28527913
2014-01-24,2.946750,3.047340,2.940830,3.008880,2.956208,46014789
2014-01-27,2.994080,3.056210,2.979290,3.020710,2.967831,33547500
2014-01-28,3.047340,3.050300,2.988170,3.017750,2.964923,25219721
2014-01-29,3.017750,3.082840,3.011830,3.047340,2.993995,31115141
2014-01-30,3.041420,3.047340,2.955620,2.973370,2.921320,35791219
2014-02-07,2.973370,3.088760,2.958580,3.085800,3.031782,39488452
2014-02-10,3.094670,3.236690,3.082840,3.201180,3.145142,82474799
2014-02-11,3.201180,3.334320,3.183430,3.242600,3.185837,91344074
2014-02-12,3.272190,3.331360,3.230770,3.292900,3.235257,72635629
2014-02-13,3.292900,3.396450,3.218930,3.266270,3.209093,97689848
2014-02-14,3.269230,3.292900,3.224850,3.284020,3.226532,54773721
2014-02-17,3.316570,3.446750,3.278110,3.426040,3.366066,87226599
2014-02-18,3.461540,3.588760,3.428990,3.523670,3.461987,130737900
2014-02-19,3.514790,3.559170,3.437870,3.476330,3.415475,74453362
2014-02-20,3.485210,3.514790,3.325440,3.334320,3.275951,76245212
2014-02-21,3.349110,3.417160,3.301780,3.363910,3.305023,48568961
2014-02-24,3.355030,3.420120,3.284020,3.414200,3.354433,52456380
2014-02-25,3.393490,3.473370,3.189350,3.239640,3.182929,74792697
2014-02-26,3.210060,3.281070,3.171600,3.242600,3.185837,60398717
2014-02-27,3.284020,3.352070,3.195270,3.201180,3.145142,55698658
2014-02-28,3.207100,3.357990,3.171600,3.340240,3.281768,47128668
2014-03-03,3.343200,3.461540,3.328400,3.431950,3.371872,71587808
2014-03-04,3.402370,3.431950,3.355030,3.393490,3.334086,41255699
2014-03-05,3.423080,3.482250,3.352070,3.428990,3.368964,62492404
2014-03-06,3.452660,3.529590,3.369820,3.426040,3.366066,61602285
2014-03-07,3.464500,3.476330,3.284020,3.292900,3.235257,59881746
2014-03-10,3.260360,3.284020,3.150890,3.174560,3.118988,47098106
2014-03-11,3.171600,3.224850,3.106510,3.177510,3.121886,40027288
2014-03-12,3.180470,3.192310,3.076920,3.130180,3.075385,35338850
2014-03-13,3.147930,3.174560,3.097630,3.136090,3.081192,29944343
2014-03-14,3.133140,3.156800,3.088760,3.121300,3.066660,23439681
2014-03-17,3.136090,3.221890,3.124260,3.198220,3.142234,40469703
2014-03-18,3.201180,3.266270,3.177510,3.186390,3.130611,36982050
2014-03-19,3.168640,3.201180,3.133140,3.195270,3.139336,30750645
2014-03-20,3.195270,3.195270,3.065090,3.065090,3.011435,32687311
2014-03-21,3.050300,3.150890,3.017750,3.142010,3.087008,32248252
2014-03-24,3.168640,3.177510,3.127220,3.142010,3.087008,25360164
2014-03-25,3.142010,3.201180,3.115380,3.156800,3.101539,25138304
2014-03-26,3.153850,3.171600,3.133140,3.159760,3.104447,22436112
2014-03-27,3.159760,3.162720,3.029590,3.029590,2.976556,46184482
2014-03-28,3.029590,3.047340,2.943790,2.943790,2.892258,45888371
2014-03-31,2.946750,3.005920,2.946750,2.982250,2.930045,23768562
2014-04-01,2.982250,3.073960,2.973370,3.053250,2.999802,22798340
2014-04-02,3.053250,3.082840,3.023670,3.038460,2.985271,15698305
2014-04-03,3.047340,3.068050,3.014790,3.047340,2.993995,16665357
2014-04-04,3.044380,3.073960,3.020710,3.062130,3.008526,17505966
2014-04-08,3.062130,3.239640,3.023670,3.230770,3.174214,57387523
2014-04-09,3.201180,3.278110,3.189350,3.221890,3.165489,53783638
2014-04-10,3.227810,3.263310,3.210060,3.221890,3.165489,42312513
2014-04-11,3.289940,3.431950,3.272190,3.281070,3.223634,94057866
